201010;5034274233;PETROBRAS DISTRIBUIDORA S.A;Gasolina de Aviação;4139752
201010;1004454790;AIR BP BRASIL S.A.;Gasolina de Aviação;759676
201010;5034274233;PETROBRAS DISTRIBUIDORA S.A;Querosene de Aviação;652975862
201011;1004454790;AIR BP BRASIL S.A.;Querosene de Aviação;12986901
201011;5034274233;PETROBRAS DISTRIBUIDORA S.A;Gasolina de Aviação;4734452
201011;1004454790;AIR BP BRASIL S.A.;Gasolina de Aviação;829879
201011;5034274233;PETROBRAS DISTRIBUIDORA S.A;Querosene de Aviação;616697729
201012;1004454790;AIR BP BRASIL S.A.;Querosene de Aviação;13084082
201012;5034274233;PETROBRAS DISTRIBUIDORA S.A;Gasolina de Aviação;10236860
201012;1004454790;AIR BP BRASIL S.A.;Gasolina de Aviação;748735
201012;5034274233;PETROBRAS DISTRIBUIDORA S.A;Querosene de Aviação;707143090
201101;1004454790;AIR BP BRASIL S.A.;Querosene de Aviação;20289532
201101;5034274233;PETROBRAS DISTRIBUIDORA S.A;Gasolina de Aviação;6941392
201101;1004454790;AIR BP BRASIL S.A.;Gasolina de Aviação;931585
201101;5034274233;PETROBRAS DISTRIBUIDORA S.A;Querosene de Aviação;651743125
201102;5034274233;PETROBRAS DISTRIBUIDORA S.A;Gasolina de Aviação;4433793
201102;1004454790;AIR BP BRASIL S.A.;Querosene de Aviação;18252079
201102;1004454790;AIR BP BRASIL S.A.;Gasolina de Aviação;778899
201102;5034274233;PETROBRAS DISTRIBUIDORA S.A;Querosene de Aviação;663243891
201103;1004454790;AIR BP BRASIL S.A.;Querosene de Aviação;22509851
201103;5034274233;PETROBRAS DISTRIBUIDORA S.A;Gasolina de Aviação;5487056
201103;1004454790;AIR BP BRASIL S.A.;Gasolina de Aviação;672261
201103;5034274233;PETROBRAS DISTRIBUIDORA S.A;Querosene de Aviação;676420548
201104;5034274233;PETROBRAS DISTRIBUIDORA S.A;Gasolina de Aviação;6194703
201104;1004454790;AIR BP BRASIL S.A.;Querosene de Aviação;19331256
201104;1004454790;AIR BP BRASIL S.A.;Gasolina de Aviação;741763
201104;5034274233;PETROBRAS DISTRIBUIDORA S.A;Querosene de Aviação;628736326
201105;5034274233;PETROBRAS DISTRIBUIDORA S.A;Gasolina de Aviação;9376181
201105;1004454790;AIR BP BRASIL S.A.;Querosene de Aviação;19454199
201105;1004454790;AIR BP BRASIL S.A.;Gasolina de Aviação;793192
201105;5034274233;PETROBRAS DISTRIBUIDORA S.A;Querosene de Aviação;650893357
201106;5034274233;PETROBRAS DISTRIBUIDORA S.A;Gasolina de Aviação;4309525
201106;1004454790;AIR BP BRASIL S.A.;Querosene de Aviação;18350241
201106;1004454790;AIR BP BRASIL S.A.;Gasolina de Aviação;733349
201106;5034274233;PETROBRAS DISTRIBUIDORA S.A;Querosene de Aviação;644139443
201107;1004454790;AIR BP BRASIL S.A.;Querosene de Aviação;18654270
201107;5034274233;PETROBRAS DISTRIBUIDORA S.A;Gasolina de Aviação;7329381
201107;1004454790;AIR BP BRASIL S.A.;Gasolina de Aviação;649756
201107;5034274233;PETROBRAS DISTRIBUIDORA S.A;Querosene de Aviação;742352245
201108;1004454790;AIR BP BRASIL S.A.;Querosene de Aviação;17809470
201108;5034274233;PETROBRAS DISTRIBUIDORA S.A;Gasolina de Aviação;8887063
201108;1004454790;AIR BP BRASIL S.A.;Gasolina de Aviação;758397
201108;5034274233;PETROBRAS DISTRIBUIDORA S.A;Querosene de Aviação;714069522
201109;5034274233;PETROBRAS DISTRIBUIDORA S.A;Gasolina de Aviação;7038015
201109;1004454790;AIR BP BRASIL S.A.;Querosene de Aviação;16183104
201109;1004454790;AIR BP BRASIL S.A.;Gasolina de Aviação;798845
201109;5034274233;PETROBRAS DISTRIBUIDORA S.A;Querosene de Aviação;720143914
201110;1004454790;AIR BP BRASIL S.A.;Querosene de Aviação;17233020
201110;5034274233;PETROBRAS DISTRIBUIDORA S.A;Gasolina de Aviação;9890227
201110;1033453598;RAIZEN COMBUSTÍVEIS S.A.;Querosene de Aviação;223764395
201110;1004454790;AIR BP BRASIL S.A.;Gasolina de Aviação;724695
201110;5034274233;PETROBRAS DISTRIBUIDORA S.A;Querosene de Aviação;744714914
201110;1033453598;RAIZEN COMBUSTÍVEIS S.A.;Gasolina de Aviação;1673040
201111;1004454790;AIR BP BRASIL S.A.;Querosene de Aviação;17853161
